Date,Hour,Temperature,Relative_Humidity,Geopotential_Pressure,Wind_Direction,Wind_Velocity_KM_H
20/03/2017,18Z,18.3,69,1016.9 Hpa,210º (SW),27.7
20/03/2017,17Z,20.6,55,1016.5 Hpa,210º (SW),22.3
20/03/2017,16Z,21.5,53,1016.5 Hpa,220º (SW),27.7
20/03/2017,15Z,22.0,49,1016.4 Hpa,210º (SW),25.9
20/03/2017,14Z,23.4,38,1016.2 Hpa,230º (SW),24.1
20/03/2017,13Z,23.6,31,1016.3 Hpa,230º (SW),24.1
20/03/2017,12Z,21.5,51,1016.9 Hpa,220º (SW),14.8
20/03/2017,11Z,19.9,62,1017.2 Hpa,210º (SW),11.2
20/03/2017,10Z,18.3,68,1017.1 Hpa,210º (SW),5.4
20/03/2017,09Z,16.2,69,1016.9 Hpa,170º (S),1.8
20/03/2017,08Z,13.6,76,1016.4 Hpa,0º (N),0.0
20/03/2017,07Z,11.0,82,1016.3 Hpa,0º (N),0.0
20/03/2017,06Z,11.1,77,1015.6 Hpa,180º (S),1.8
20/03/2017,05Z,12.6,69,1015.2 Hpa,200º (S),7.6
20/03/2017,04Z,12.1,77,1014.8 Hpa,170º (S),7.6
20/03/2017,03Z,13.0,78,1015.1 Hpa,200º (S),1.9
20/03/2017,02Z,13.6,74,1015.2 Hpa,0º (N),0.0
20/03/2017,01Z,14.3,72,1015.3 Hpa,190º (S),7.6
20/03/2017,00Z,14.8,67,1015.3 Hpa,180º (S),13.0
19/03/2017,23Z,13.6,73,1015.5 Hpa,140º (SE),3.6
19/03/2017,22Z,15.7,66,1015.5 Hpa,0º (N),0.0
19/03/2017,21Z,17.9,54,1015.5 Hpa,0º (N),0.0
19/03/2017,20Z,20.6,36,1015.1 Hpa,220º (SW),13.0
19/03/2017,19Z,22.0,30,1014.6 Hpa,210º (SW),7.6
19/03/2017,18Z,24.3,28,1014.4 Hpa,220º (SW),3.6
19/03/2017,17Z,25.2,27,1014.5 Hpa,200º (S),3.6
19/03/2017,16Z,24.8,25,1015.1 Hpa,40º (NE),5.4
19/03/2017,15Z,25.1,22,1015.7 Hpa,120º (SE),3.6
19/03/2017,14Z,24.0,26,1016.5 Hpa,20º (N),3.6
19/03/2017,13Z,23.3,30,1017.4 Hpa,50º (NE),3.6
19/03/2017,12Z,22.4,30,1018.2 Hpa,50º (NE),5.4
19/03/2017,11Z,20.5,37,1019.0 Hpa,50º (NE),7.6
19/03/2017,10Z,18.0,52,1019.5 Hpa,30º (NE),13.0
19/03/2017,09Z,14.2,64,1019.8 Hpa,30º (NE),13.0
19/03/2017,08Z,11.0,79,1019.7 Hpa,30º (NE),11.2
19/03/2017,07Z,8.5,86,1019.6 Hpa,40º (NE),5.4
19/03/2017,06Z,8.3,84,1019.6 Hpa,10º (N),7.6
19/03/2017,05Z,8.9,79,1019.6 Hpa,20º (N),3.6
19/03/2017,04Z,9.4,80,1019.5 Hpa,40º (NE),5.4
19/03/2017,03Z,9.8,81,1019.5 Hpa,30º (NE),7.6
19/03/2017,02Z,10.7,77,1019.8 Hpa,40º (NE),7.6
19/03/2017,01Z,11.6,74,1020.0 Hpa,0º (N),0.0
19/03/2017,00Z,12.0,72,1020.3 Hpa,340º (N),3.6
18/03/2017,23Z,13.4,66,1020.2 Hpa,80º (E),5.4
18/03/2017,22Z,15.1,55,1019.9 Hpa,0º (N),0.0
18/03/2017,21Z,16.1,50,1019.3 Hpa,170º (S),9.4
18/03/2017,20Z,16.8,53,1018.6 Hpa,160º (S),7.6
18/03/2017,19Z,19.5,46,1018.0 Hpa,90º (E),5.4
18/03/2017,18Z,23.0,29,1017.6 Hpa,50º (NE),9.4
18/03/2017,17Z,24.0,25,1017.4 Hpa,60º (NE),9.4
18/03/2017,16Z,24.3,27,1017.3 Hpa,70º (E),13.0
18/03/2017,15Z,24.0,29,1017.7 Hpa,80º (E),13.0
18/03/2017,14Z,23.3,31,1018.4 Hpa,60º (NE),13.0
18/03/2017,13Z,22.9,35,1019.2 Hpa,70º (E),11.2
18/03/2017,12Z,21.2,43,1020.0 Hpa,60º (NE),9.4
18/03/2017,11Z,20.0,50,1020.3 Hpa,70º (E),13.0
18/03/2017,10Z,17.6,50,1020.3 Hpa,70º (E),18.4
18/03/2017,09Z,15.5,59,1020.1 Hpa,50º (NE),16.6
18/03/2017,08Z,12.2,72,1019.7 Hpa,50º (NE),18.4
18/03/2017,07Z,9.6,84,1019.9 Hpa,40º (NE),9.4
18/03/2017,06Z,9.0,89,1019.7 Hpa,30º (NE),9.4
18/03/2017,05Z,9.2,89,1019.3 Hpa,30º (NE),9.4
18/03/2017,04Z,9.7,84,1019.1 Hpa,30º (NE),13.0
18/03/2017,03Z,10.8,77,1019.0 Hpa,30º (NE),7.6
18/03/2017,02Z,12.0,72,1018.9 Hpa,60º (NE),14.8
18/03/2017,01Z,12.1,72,1019.1 Hpa,50º (NE),9.4
18/03/2017,00Z,13.1,66,1019.1 Hpa,40º (NE),11.2
17/03/2017,23Z,13.6,60,1018.9 Hpa,40º (NE),3.6
17/03/2017,22Z,15.2,50,1018.8 Hpa,130º (SE),16.6
17/03/2017,21Z,16.1,48,1018.4 Hpa,90º (E),18.4
17/03/2017,20Z,16.6,47,1017.9 Hpa,80º (E),20.5
17/03/2017,19Z,16.6,53,1017.4 Hpa,80º (E),11.2
17/03/2017,18Z,19.3,44,1016.9 Hpa,90º (E),13.0
17/03/2017,17Z,20.5,37,1016.2 Hpa,80º (E),14.8
17/03/2017,16Z,20.7,34,1016.1 Hpa,60º (NE),18.4
17/03/2017,15Z,20.9,39,1016.5 Hpa,80º (E),25.9
17/03/2017,14Z,20.6,38,1017.0 Hpa,80º (E),24.1
17/03/2017,13Z,20.1,36,1017.6 Hpa,70º (E),22.3
17/03/2017,12Z,19.1,38,1018.1 Hpa,90º (E),25.9
17/03/2017,11Z,16.8,52,1018.5 Hpa,80º (E),18.4
17/03/2017,10Z,15.0,64,1018.2 Hpa,50º (NE),18.4
17/03/2017,09Z,13.1,77,1018.2 Hpa,80º (E),13.0
17/03/2017,08Z,12.6,83,1017.6 Hpa,80º (E),11.2
17/03/2017,07Z,11.6,85,1017.7 Hpa,150º (SE),7.6
17/03/2017,06Z,12.7,77,1017.1 Hpa,310º (NW),5.4
17/03/2017,05Z,13.3,63,1017.5 Hpa,170º (S),7.6
17/03/2017,04Z,12.8,75,1016.4 Hpa,20º (N),7.6
17/03/2017,03Z,14.8,54,1016.1 Hpa,70º (E),24.1
17/03/2017,02Z,13.5,64,1016.3 Hpa,60º (NE),16.6
17/03/2017,01Z,13.3,68,1016.6 Hpa,60º (NE),13.0
17/03/2017,00Z,13.6,69,1016.5 Hpa,50º (NE),13.0
16/03/2017,23Z,14.8,60,1016.8 Hpa,60º (NE),13.0
16/03/2017,22Z,14.2,68,1017.1 Hpa,70º (E),5.4
16/03/2017,21Z,15.7,62,1016.5 Hpa,50º (NE),14.8
16/03/2017,20Z,16.3,61,1016.8 Hpa,0º (N),0.0
16/03/2017,19Z,17.0,54,1016.6 Hpa,140º (SE),7.6
16/03/2017,18Z,18.1,49,1016.2 Hpa,130º (SE),14.8
16/03/2017,17Z,19.0,52,1015.9 Hpa,170º (S),5.4
16/03/2017,16Z,19.6,47,1016.0 Hpa,140º (SE),16.6
16/03/2017,15Z,20.0,47,1016.3 Hpa,150º (SE),14.8
16/03/2017,14Z,20.3,42,1016.6 Hpa,160º (S),14.8
16/03/2017,13Z,19.5,47,1017.2 Hpa,70º (E),22.3
16/03/2017,12Z,18.8,47,1017.9 Hpa,70º (E),22.3
16/03/2017,11Z,18.1,50,1018.2 Hpa,70º (E),22.3
16/03/2017,10Z,16.0,53,1018.3 Hpa,60º (NE),24.1
16/03/2017,09Z,13.3,59,1018.4 Hpa,70º (E),22.3
16/03/2017,08Z,12.4,56,1018.6 Hpa,70º (E),18.4
16/03/2017,07Z,10.3,79,1018.5 Hpa,40º (NE),13.0
16/03/2017,06Z,10.4,85,1018.1 Hpa,50º (NE),16.6
16/03/2017,05Z,10.6,85,1017.6 Hpa,50º (NE),18.4
16/03/2017,04Z,11.1,81,1017.8 Hpa,60º (NE),14.8
16/03/2017,03Z,10.2,86,1018.2 Hpa,40º (NE),11.2
16/03/2017,02Z,11.3,81,1018.8 Hpa,60º (NE),11.2
16/03/2017,01Z,11.5,80,1019.2 Hpa,20º (N),3.6
16/03/2017,00Z,12.2,76,1019.4 Hpa,90º (E),5.4
15/03/2017,23Z,14.1,67,1019.2 Hpa,70º (E),13.0
15/03/2017,22Z,14.6,69,1019.4 Hpa,60º (NE),14.8
15/03/2017,21Z,15.8,64,1019.3 Hpa,0º (N),0.0
15/03/2017,20Z,16.5,58,1018.8 Hpa,220º (SW),7.6
15/03/2017,19Z,17.5,58,1018.1 Hpa,230º (SW),11.2
15/03/2017,18Z,18.9,49,1017.5 Hpa,170º (S),13.0
15/03/2017,17Z,21.5,41,1016.8 Hpa,140º (SE),9.4
15/03/2017,16Z,21.8,41,1017.1 Hpa,70º (E),16.6
15/03/2017,15Z,22.0,42,1017.4 Hpa,90º (E),14.8
15/03/2017,14Z,21.0,38,1017.8 Hpa,80º (E),20.5
15/03/2017,13Z,19.9,43,1018.7 Hpa,80º (E),13.0
15/03/2017,12Z,19.0,51,1019.4 Hpa,60º (NE),7.6
15/03/2017,11Z,17.6,58,1019.8 Hpa,90º (E),18.4
15/03/2017,10Z,16.0,63,1020.2 Hpa,80º (E),16.6
15/03/2017,09Z,13.2,80,1020.2 Hpa,360º (N),3.6
15/03/2017,08Z,11.3,91,1020.2 Hpa,260º (W),1.8
15/03/2017,07Z,10.6,89,1019.7 Hpa,10º (N),1.8
15/03/2017,06Z,10.8,89,1019.2 Hpa,0º (N),0.0
15/03/2017,05Z,10.8,91,1018.9 Hpa,120º (SE),9.4
15/03/2017,04Z,11.0,89,1018.8 Hpa,0º (N),0.0
15/03/2017,03Z,11.5,91,1019.0 Hpa,180º (S),7.6
15/03/2017,02Z,11.2,94,1019.5 Hpa,0º (N),0.0
15/03/2017,01Z,11.3,92,1019.8 Hpa,20º (N),9.4
15/03/2017,00Z,10.8,94,1020.7 Hpa,30º (NE),9.4
14/03/2017,23Z,10.7,94,1020.7 Hpa,100º (E),3.6
14/03/2017,22Z,10.7,94,1021.2 Hpa,120º (SE),5.4
14/03/2017,21Z,11.0,92,1020.6 Hpa,150º (SE),3.6
14/03/2017,20Z,11.4,91,1020.2 Hpa,190º (S),1.8
14/03/2017,19Z,11.9,87,1020.3 Hpa,20º (N),3.6
14/03/2017,18Z,12.9,84,1020.4 Hpa,30º (NE),11.2
14/03/2017,17Z,13.0,87,1020.6 Hpa,20º (N),13.0
14/03/2017,16Z,12.7,88,1020.8 Hpa,30º (NE),14.8
14/03/2017,15Z,12.3,88,1021.1 Hpa,40º (NE),18.4
14/03/2017,14Z,12.4,84,1020.7 Hpa,50º (NE),22.3
14/03/2017,13Z,12.9,77,1020.9 Hpa,70º (E),25.9
14/03/2017,12Z,12.5,84,1021.2 Hpa,70º (E),24.1
14/03/2017,11Z,12.0,84,1021.3 Hpa,70º (E),24.1
14/03/2017,10Z,11.9,80,1021.5 Hpa,70º (E),29.5
14/03/2017,09Z,12.0,72,1020.4 Hpa,60º (NE),25.9
14/03/2017,08Z,11.2,70,1020.2 Hpa,60º (NE),20.5
14/03/2017,07Z,10.0,76,1020.0 Hpa,60º (NE),13.0
14/03/2017,06Z,10.0,76,1019.5 Hpa,60º (NE),18.4
14/03/2017,05Z,10.0,77,1019.2 Hpa,60º (NE),16.6
14/03/2017,04Z,10.3,78,1018.8 Hpa,60º (NE),14.8
14/03/2017,03Z,10.5,74,1018.7 Hpa,60º (NE),18.4
14/03/2017,02Z,10.9,72,1018.9 Hpa,80º (E),20.5
14/03/2017,01Z,12.8,70,1018.4 Hpa,70º (E),24.1
14/03/2017,00Z,14.0,65,1017.8 Hpa,50º (NE),20.5
13/03/2017,23Z,14.8,62,1017.7 Hpa,40º (NE),27.7
13/03/2017,22Z,14.9,62,1018.1 Hpa,30º (NE),25.9
13/03/2017,21Z,14.8,62,1018.1 Hpa,20º (N),24.1
13/03/2017,20Z,14.4,64,1018.1 Hpa,20º (N),16.6
13/03/2017,19Z,13.2,70,1018.2 Hpa,350º (N),13.0
13/03/2017,18Z,13.5,69,1018.8 Hpa,30º (NE),22.3
13/03/2017,17Z,15.2,51,1018.5 Hpa,30º (NE),22.3
13/03/2017,16Z,15.8,46,1018.4 Hpa,30º (NE),29.5
13/03/2017,15Z,15.8,44,1018.4 Hpa,20º (N),29.5
13/03/2017,14Z,15.4,47,1018.4 Hpa,30º (NE),25.9
13/03/2017,13Z,13.8,53,1019.1 Hpa,10º (N),9.4
13/03/2017,12Z,13.3,50,1020.0 Hpa,360º (N),25.9
13/03/2017,11Z,12.1,60,1020.7 Hpa,10º (N),25.9
13/03/2017,10Z,11.8,60,1020.7 Hpa,10º (N),18.4
13/03/2017,09Z,11.1,58,1020.8 Hpa,30º (NE),29.5
13/03/2017,08Z,10.3,58,1020.3 Hpa,350º (N),13.0
13/03/2017,07Z,8.9,61,1019.6 Hpa,350º (N),9.4
13/03/2017,06Z,8.9,61,1019.6 Hpa,340º (N),7.6
13/03/2017,05Z,10.0,55,1019.2 Hpa,310º (NW),3.6
13/03/2017,04Z,10.3,58,1019.6 Hpa,360º (N),7.6
13/03/2017,03Z,11.0,54,1019.6 Hpa,330º (NW),16.6
13/03/2017,02Z,12.0,47,1020.2 Hpa,340º (N),20.5
13/03/2017,01Z,12.7,46,1020.3 Hpa,330º (NW),25.9
13/03/2017,00Z,13.4,43,1020.4 Hpa,330º (NW),22.3
12/03/2017,23Z,14.5,38,1020.6 Hpa,340º (N),24.1
12/03/2017,22Z,15.7,34,1020.6 Hpa,340º (N),24.1
12/03/2017,21Z,15.5,44,1020.3 Hpa,350º (N),11.2
12/03/2017,20Z,17.6,34,1019.9 Hpa,360º (N),22.3
12/03/2017,19Z,18.6,40,1019.1 Hpa,340º (N),24.1
12/03/2017,18Z,20.3,36,1018.3 Hpa,340º (N),33.5
12/03/2017,17Z,22.7,39,1017.5 Hpa,330º (NW),25.9
12/03/2017,16Z,23.8,30,1017.6 Hpa,320º (NW),24.1
12/03/2017,15Z,24.1,32,1017.9 Hpa,330º (NW),22.3
12/03/2017,14Z,23.5,34,1018.6 Hpa,350º (N),16.6
12/03/2017,13Z,22.6,37,1019.9 Hpa,10º (N),20.5
12/03/2017,12Z,21.8,35,1020.8 Hpa,360º (N),27.7
12/03/2017,11Z,19.1,54,1021.3 Hpa,320º (NW),11.2
12/03/2017,10Z,17.7,55,1021.0 Hpa,350º (N),13.0
12/03/2017,09Z,16.4,62,1021.0 Hpa,10º (N),16.6
12/03/2017,08Z,13.7,74,1020.9 Hpa,350º (N),9.4
12/03/2017,07Z,12.8,77,1019.6 Hpa,50º (NE),9.4
12/03/2017,06Z,13.1,77,1019.2 Hpa,40º (NE),11.2
12/03/2017,05Z,13.3,79,1019.0 Hpa,30º (NE),3.6
12/03/2017,04Z,13.7,78,1018.7 Hpa,350º (N),7.6
12/03/2017,03Z,14.3,77,1018.8 Hpa,360º (N),1.8
12/03/2017,02Z,15.2,76,1019.0 Hpa,360º (N),13.0
12/03/2017,01Z,16.3,77,1019.2 Hpa,350º (N),7.6
12/03/2017,00Z,16.3,81,1019.3 Hpa,0º (N),0.0
11/03/2017,23Z,17.4,78,1019.2 Hpa,360º (N),3.6
11/03/2017,22Z,18.8,74,1019.1 Hpa,280º (W),11.2
11/03/2017,21Z,19.6,71,1018.9 Hpa,300º (NW),7.6
11/03/2017,20Z,20.5,64,1018.4 Hpa,270º (W),14.8
11/03/2017,19Z,20.8,68,1017.7 Hpa,0º (N),0.0
11/03/2017,18Z,22.4,62,1017.5 Hpa,220º (SW),14.8
11/03/2017,17Z,25.0,56,1017.3 Hpa,210º (SW),16.6
11/03/2017,16Z,25.2,51,1017.5 Hpa,210º (SW),14.8
11/03/2017,15Z,26.5,41,1017.8 Hpa,200º (S),9.4
11/03/2017,14Z,26.1,39,1018.4 Hpa,210º (SW),5.4
11/03/2017,13Z,24.5,49,1019.4 Hpa,290º (W),5.4
11/03/2017,12Z,22.8,50,1019.6 Hpa,0º (N),0.0
11/03/2017,11Z,20.9,57,1020.1 Hpa,50º (NE),3.6
11/03/2017,10Z,18.1,67,1020.6 Hpa,360º (N),7.6
11/03/2017,09Z,15.2,79,1020.4 Hpa,40º (NE),7.6
11/03/2017,08Z,12.4,88,1020.4 Hpa,30º (NE),3.6
11/03/2017,07Z,10.9,92,1020.1 Hpa,50º (NE),11.2
11/03/2017,06Z,10.8,92,1020.1 Hpa,350º (N),9.4
11/03/2017,05Z,11.7,88,1019.9 Hpa,60º (NE),1.8
11/03/2017,04Z,12.2,88,1019.9 Hpa,0º (N),0.0
11/03/2017,03Z,12.4,88,1020.2 Hpa,70º (E),1.8
11/03/2017,02Z,13.0,83,1020.6 Hpa,130º (SE),3.6
11/03/2017,01Z,14.4,77,1020.5 Hpa,210º (SW),1.8
11/03/2017,00Z,14.6,76,1020.6 Hpa,0º (N),0.0
10/03/2017,23Z,17.2,67,1020.9 Hpa,0º (N),0.0
10/03/2017,22Z,18.5,56,1020.9 Hpa,290º (W),5.4
10/03/2017,21Z,19.6,53,1020.3 Hpa,290º (W),3.6
10/03/2017,20Z,20.9,54,1019.6 Hpa,290º (W),1.8
10/03/2017,19Z,23.5,43,1019.2 Hpa,230º (SW),3.6
10/03/2017,18Z,25.8,32,1019.0 Hpa,230º (SW),13.0
10/03/2017,17Z,28.0,29,1018.7 Hpa,0º (N),0.0
10/03/2017,16Z,28.0,27,1018.8 Hpa,0º (N),0.0
10/03/2017,15Z,27.5,32,1019.3 Hpa,0º (N),0.0
10/03/2017,14Z,26.6,38,1019.8 Hpa,340º (N),3.6
10/03/2017,13Z,25.6,39,1020.5 Hpa,60º (NE),3.6
10/03/2017,12Z,23.8,46,1021.4 Hpa,40º (NE),7.6
10/03/2017,11Z,22.1,46,1021.9 Hpa,60º (NE),13.0
10/03/2017,10Z,20.0,49,1022.3 Hpa,50º (NE),18.4
10/03/2017,09Z,17.4,61,1022.3 Hpa,40º (NE),14.8
10/03/2017,08Z,14.4,73,1021.8 Hpa,50º (NE),14.8
10/03/2017,07Z,10.9,88,1021.4 Hpa,30º (NE),9.4
10/03/2017,06Z,11.1,86,1021.4 Hpa,20º (N),9.4
10/03/2017,05Z,11.5,81,1021.2 Hpa,350º (N),3.6
10/03/2017,04Z,11.5,81,1021.1 Hpa,20º (N),3.6
10/03/2017,03Z,12.0,80,1021.3 Hpa,20º (N),7.6
10/03/2017,02Z,12.7,75,1021.9 Hpa,20º (N),9.4
10/03/2017,01Z,12.7,72,1022.3 Hpa,30º (NE),11.2
10/03/2017,00Z,13.2,72,1022.4 Hpa,10º (N),1.8
09/03/2017,23Z,15.3,62,1022.5 Hpa,0º (N),0.0
09/03/2017,22Z,18.9,38,1022.4 Hpa,60º (NE),13.0
09/03/2017,21Z,18.2,47,1022.3 Hpa,50º (NE),1.8
09/03/2017,20Z,19.7,42,1021.8 Hpa,110º (E),18.4
09/03/2017,19Z,20.8,45,1021.6 Hpa,100º (E),14.8
09/03/2017,18Z,24.5,34,1021.3 Hpa,90º (E),13.0
09/03/2017,17Z,26.9,31,1021.3 Hpa,90º (E),16.6
09/03/2017,16Z,28.2,27,1021.5 Hpa,80º (E),20.4
09/03/2017,15Z,28.2,27,1021.7 Hpa,80º (E),22.3
09/03/2017,14Z,27.1,38,1022.4 Hpa,60º (NE),18.4
09/03/2017,13Z,25.9,41,1023.5 Hpa,80º (E),20.5
09/03/2017,12Z,24.6,42,1024.3 Hpa,80º (E),22.3
09/03/2017,11Z,23.2,45,1025.0 Hpa,70º (E),13.0
09/03/2017,10Z,20.6,56,1025.3 Hpa,50º (NE),14.8
09/03/2017,09Z,19.0,54,1025.2 Hpa,70º (E),16.6
09/03/2017,08Z,14.7,69,1024.7 Hpa,40º (NE),5.4
09/03/2017,07Z,12.2,79,1024.5 Hpa,30º (NE),7.6
09/03/2017,06Z,11.6,81,1024.3 Hpa,20º (N),11.2
09/03/2017,05Z,11.7,81,1024.3 Hpa,50º (NE),11.2
09/03/2017,04Z,10.9,85,1024.1 Hpa,30º (NE),9.4
09/03/2017,03Z,12.3,79,1024.4 Hpa,40º (NE),9.4
09/03/2017,02Z,12.3,80,1024.8 Hpa,40º (NE),9.4
09/03/2017,01Z,13.6,74,1025.1 Hpa,40º (NE),5.4
09/03/2017,00Z,13.3,80,1025.1 Hpa,50º (NE),9.4
08/03/2017,23Z,13.4,84,1025.2 Hpa,50º (NE),7.6
08/03/2017,22Z,14.6,81,1024.8 Hpa,30º (NE),9.4
08/03/2017,21Z,16.2,75,1024.2 Hpa,50º (NE),7.6
08/03/2017,20Z,18.3,73,1024.0 Hpa,40º (NE),3.6
08/03/2017,19Z,20.3,65,1023.5 Hpa,30º (NE),7.6
08/03/2017,18Z,24.0,48,1022.8 Hpa,50º (NE),9.4
08/03/2017,17Z,25.6,41,1022.7 Hpa,50º (NE),13.0
08/03/2017,16Z,26.0,41,1022.8 Hpa,50º (NE),16.6
08/03/2017,15Z,25.9,44,1023.1 Hpa,60º (NE),14.8
08/03/2017,14Z,25.3,48,1023.4 Hpa,60º (NE),16.6
08/03/2017,13Z,24.4,46,1024.3 Hpa,60º (NE),20.5
08/03/2017,12Z,22.4,52,1025.1 Hpa,60º (NE),22.3
08/03/2017,11Z,20.9,57,1025.6 Hpa,70º (E),22.3
08/03/2017,10Z,18.2,62,1025.7 Hpa,60º (NE),25.9
08/03/2017,09Z,16.6,70,1025.6 Hpa,50º (NE),22.3
08/03/2017,08Z,15.2,75,1025.1 Hpa,60º (NE),20.5
08/03/2017,07Z,12.9,84,1024.6 Hpa,50º (NE),18.4
08/03/2017,06Z,11.0,91,1024.4 Hpa,100º (E),3.6
08/03/2017,05Z,11.8,88,1024.3 Hpa,0º (N),0.0
08/03/2017,04Z,12.4,87,1024.2 Hpa,40º (NE),9.4
08/03/2017,03Z,12.7,87,1024.4 Hpa,70º (E),11.2
08/03/2017,02Z,13.9,83,1024.7 Hpa,50º (NE),13.0
08/03/2017,01Z,13.7,83,1025.1 Hpa,30º (NE),9.4
08/03/2017,00Z,14.1,84,1025.3 Hpa,50º (NE),7.6
07/03/2017,23Z,15.3,82,1025.4 Hpa,50º (NE),14.8
07/03/2017,22Z,15.4,90,1025.5 Hpa,40º (NE),7.6
07/03/2017,21Z,16.4,86,1025.3 Hpa,40º (NE),3.6
07/03/2017,20Z,18.0,80,1024.8 Hpa,50º (NE),1.8
07/03/2017,19Z,20.2,72,1024.6 Hpa,10º (N),3.6
07/03/2017,18Z,22.1,61,1024.0 Hpa,20º (N),3.6
07/03/2017,17Z,22.9,60,1024.0 Hpa,0º (N),0.0
07/03/2017,16Z,23.1,56,1024.3 Hpa,80º (E),7.6
07/03/2017,15Z,22.8,52,1024.8 Hpa,60º (NE),7.6
07/03/2017,14Z,22.1,57,1025.6 Hpa,60º (NE),9.4
07/03/2017,13Z,21.0,61,1026.6 Hpa,90º (E),11.2
07/03/2017,12Z,19.8,65,1027.5 Hpa,70º (E),13.0
07/03/2017,11Z,18.3,71,1028.1 Hpa,70º (E),11.2
07/03/2017,10Z,16.9,78,1028.3 Hpa,60º (NE),13.0
07/03/2017,09Z,14.7,87,1028.5 Hpa,50º (NE),7.6
07/03/2017,08Z,12.8,93,1028.2 Hpa,30º (NE),9.4
07/03/2017,07Z,11.2,96,1027.6 Hpa,20º (N),7.6
07/03/2017,06Z,12.3,93,1027.1 Hpa,50º (NE),7.6
07/03/2017,05Z,12.2,94,1026.9 Hpa,60º (NE),9.4
07/03/2017,04Z,13.1,90,1027.1 Hpa,70º (E),7.6
07/03/2017,03Z,12.2,92,1027.2 Hpa,30º (NE),9.4
07/03/2017,02Z,11.9,94,1027.8 Hpa,80º (E),3.6
07/03/2017,01Z,12.8,90,1027.9 Hpa,0º (N),0.0
07/03/2017,00Z,13.6,87,1028.1 Hpa,310º (NW),1.8
06/03/2017,23Z,14.3,86,1028.1 Hpa,300º (NW),3.6
06/03/2017,22Z,15.4,81,1028.1 Hpa,30º (NE),3.6
06/03/2017,21Z,16.0,78,1027.9 Hpa,10º (N),9.4
06/03/2017,20Z,17.2,74,1027.6 Hpa,10º (N),11.2
06/03/2017,19Z,17.9,74,1027.3 Hpa,30º (NE),11.2
06/03/2017,18Z,19.9,66,1026.8 Hpa,20º (N),16.6
06/03/2017,17Z,20.8,59,1026.1 Hpa,340º (N),1.8
06/03/2017,16Z,21.4,55,1025.8 Hpa,0º (N),0.0
06/03/2017,15Z,20.8,57,1026.2 Hpa,260º (W),1.8
06/03/2017,14Z,19.9,62,1026.8 Hpa,290º (W),1.8
06/03/2017,13Z,19.0,64,1027.6 Hpa,290º (W),3.6
06/03/2017,12Z,17.8,66,1028.3 Hpa,330º (NW),9.4
06/03/2017,11Z,17.1,76,1028.2 Hpa,40º (NE),1.8
06/03/2017,10Z,15.0,100,1028.4 Hpa,0º (N),0.0
06/03/2017,09Z,13.8,100,1028.4 Hpa,0º (N),0.0
06/03/2017,08Z,13.1,100,1027.8 Hpa,20º (N),5.4
06/03/2017,07Z,13.1,100,1026.9 Hpa,350º (N),3.6
06/03/2017,06Z,12.9,100,1026.4 Hpa,0º (N),0.0
06/03/2017,05Z,12.6,100,1026.2 Hpa,0º (N),0.0
06/03/2017,04Z,12.8,100,1025.8 Hpa,320º (NW),1.8
06/03/2017,03Z,13.4,98,1025.7 Hpa,0º (N),0.0
06/03/2017,02Z,14.0,98,1025.9 Hpa,360º (N),3.6
06/03/2017,01Z,14.6,98,1026.3 Hpa,230º (SW),3.6
06/03/2017,00Z,15.2,96,1026.3 Hpa,210º (SW),5.4
05/03/2017,23Z,15.3,96,1026.2 Hpa,210º (SW),9.4
05/03/2017,22Z,15.5,94,1026.2 Hpa,210º (SW),11.2
05/03/2017,21Z,15.7,93,1025.7 Hpa,200º (S),7.6
05/03/2017,20Z,16.1,93,1025.4 Hpa,220º (SW),13.0
05/03/2017,19Z,16.7,90,1024.8 Hpa,190º (S),7.6
05/03/2017,18Z,17.1,88,1024.4 Hpa,220º (SW),13.0
05/03/2017,17Z,18.0,82,1023.6 Hpa,0º (N),0.0
05/03/2017,16Z,17.2,82,1023.3 Hpa,0º (N),0.0
05/03/2017,15Z,17.0,83,1023.2 Hpa,320º (NW),3.6
05/03/2017,14Z,15.4,88,1023.5 Hpa,330º (NW),3.6
05/03/2017,13Z,14.2,91,1023.9 Hpa,0º (N),0.0
05/03/2017,12Z,13.1,94,1024.2 Hpa,0º (N),0.0
05/03/2017,11Z,12.2,96,1024.2 Hpa,0º (N),0.0
05/03/2017,10Z,11.3,96,1024.1 Hpa,140º (SE),1.8
05/03/2017,09Z,11.1,94,1023.8 Hpa,0º (N),0.0
05/03/2017,08Z,10.7,95,1022.9 Hpa,70º (E),3.6
05/03/2017,07Z,10.2,96,1022.0 Hpa,180º (S),3.6
05/03/2017,06Z,10.4,91,1021.6 Hpa,220º (SW),5.4
05/03/2017,05Z,10.4,89,1020.5 Hpa,190º (S),5.4
05/03/2017,04Z,9.8,92,1020.3 Hpa,180º (S),1.8
05/03/2017,03Z,9.8,89,1019.8 Hpa,200º (S),3.6
05/03/2017,02Z,9.8,87,1019.5 Hpa,220º (SW),11.2
05/03/2017,01Z,8.7,92,1019.2 Hpa,170º (S),1.8
05/03/2017,00Z,9.0,90,1018.8 Hpa,170º (S),5.4
04/03/2017,23Z,9.7,87,1017.6 Hpa,0º (N),0.0
04/03/2017,22Z,10.5,84,1017.2 Hpa,160º (S),5.4
04/03/2017,21Z,11.2,79,1015.8 Hpa,360º (N),5.4
